date,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,Year,Quarter_Number,Month_Number,gdp_per_capita,seasonally_adjusted_INDPRO,seasonally_adjusted_CPI,seasonally_adjusted_unemployment_rate,anomaly_INDPRO,anomaly_CPI,anomaly_unemployment_rate,anomaly_PPI,anomaly_share_price,anomaly_1_year_rate,anomaly_3_months_rate,anomaly_6_months_rate,anomaly_10_year_rate,CPI_trend,INDPRO_trend,unemployment_rate_trend,PPI_trend,seasonally_adjusted_PPI
1982-04-01,73.04,76.56,80.66,72.88,12.496190476190478,12.703333333333331,12.8,95.0,48.9913,13.87,2.1106876853889847,9.3,100.0,96.2680925618074,65.5,1982,2,4,31603.0,48.830756817612325,95.10942705916834,9.21009635359564,0,0,0,0,0,0,0,0,0,95.20108442392738,48.92047480791683,9.211751037849556,99.0254175018252,99.80433905056155
1982-05-01,76.56,80.36,79.24,39.46,11.984,12.088,12.1645,95.9,48.6669,13.62,2.1125629049068593,9.4,100.0,96.215330284163,67.5,1982,2,5,31536.0,48.73209471822046,95.78866477832945,9.545939284222188,0,0,0,0,0,0,0,0,0,95.49274895161025,48.738298912575075,9.355385263331511,99.03702659915635,100.236402699144
1982-06-01,80.36,80.66,76.1,15.14,12.567272727272728,12.465909090909092,12.69818181818182,97.0,48.5415,14.3,2.0371916790579188,9.6,100.0,96.2547711183236,65.7,1982,2,6,31469.0,48.55550065669083,96.86138095043789,9.514120803660374,0,0,0,0,0,1,0,1,0,95.77618076074164,48.559184867344676,9.498182271272555,98.91593292528336,100.41200134607153
1982-07-01,80.66,79.24,72.88,0.58,11.895238095238096,11.34904761904762,11.881428571428572,97.5,48.3775,13.95,2.0317609663255833,9.8,99.5,96.37325174958929,65.4,1982,3,7,31402.0,48.38331904726408,97.42647479753325,9.650877816079449,0,0,0,0,0,0,0,0,0,96.0607435825409,48.384129448578285,9.63870065771591,98.66137245717425,99.40428649638233
1982-08-01,79.24,76.1,39.46,1.66,10.371818181818185,8.679545454545455,9.88090909090909,97.7,47.9382,13.06,2.033504267266154,9.8,98.5,96.5574183022648,65.4,1982,3,8,31380.333333333332,48.21673938324113,97.74899351593089,9.716535075461222,0,0,0,0,0,0,1,0,0,96.34924538600686,48.21426508651063,9.767701344584932,98.2815622952279,98.765876892686
1982-09-01,76.1,72.88,15.14,0.16,9.91952380952381,7.920476190476189,9.373809523809523,97.7,47.8139,12.34,2.169456928366094,10.1,98.5,96.8125561190038,69.3,1982,3,9,31358.666666666668,48.08972420369187,97.82506021284195,9.83036590614937,0,0,0,0,0,0,1,0,0,96.64243032123748,48.108421880500465,9.834949494727264,97.81127092462573,98.86546270490977
1982-10-01,72.88,39.46,0.58,0.0,8.629,7.710500000000001,8.2895,98.1,47.3575,10.91,2.2704434392965385,10.4,98.5,97.1343546252044,73.4,1982,4,10,31337.0,47.600088605906315,98.18528294076063,10.08049040930389,0,0,0,0,0,0,1,0,1,96.94009059419449,48.33525650773955,9.786036742073357,97.28676951986654,97.4902370737751
1982-11-01,39.46,15.14,1.66,0.0,8.443684210526316,8.066315789473684,8.33736842105263,98.0,47.2078,10.55,2.329441541649184,10.8,98.1,97.5355677008025,72.1,1982,4,11,31453.333333333332,46.990085598501246,98.06070193310104,10.947168857037735,0,0,0,0,0,0,0,0,1,97.23906612834803,48.76332457864152,9.703309684659082,96.73620343455686,97.88545616551363
1982-12-01,15.14,0.58,0.16,0.0,8.228181818181818,7.936818181818182,8.155909090909091,97.7,46.8713,10.54,2.33811740171392,10.8,97.9,98.0254862762056,71.9,1982,4,12,31569.666666666668,46.75536900267437,97.69062108870399,10.962488838198102,0,0,0,0,0,1,0,1,1,97.53160089268573,49.064642628904714,9.644006531071303,96.18507440070132,97.15699630388136
1983-01-01,0.58,1.66,0.0,0.0,8.012857142857143,7.856190476190475,7.930952380952381,97.9,47.7398,10.46,2.3839758926133956,10.4,94.8,98.5912344931523,70.4,1983,1,1,31686.0,48.061318464541095,97.7564122305498,10.590236816843587,0,0,0,0,0,1,1,1,1,97.81307422337048,49.271558896900956,9.59625015706234,95.65117313154457,95.16797271945073
1983-02-01,1.66,0.16,0.0,0.1,8.281578947368422,8.113684210526316,8.225263157894737,98.0,47.4484,10.72,2.406498274835738,10.4,92.7,99.2057477868767,74.6,1983,1,2,31904.0,47.04002075448822,97.8665014843244,10.58711305749678,0,0,0,0,0,1,1,1,1,98.10044967335797,49.44784081379452,9.54714157952617,95.14746398672092,92.72517815690685
1983-03-01,0.16,0.0,0.0,0.0,8.35695652173913,8.348695652173914,8.366521739130436,98.1,47.8426,10.51,2.447480499370227,10.3,92.9,99.83834248766242,80.8,1983,1,3,32122.0,47.47172372355694,98.21453917222344,10.463316238680164,0,0,0,0,0,1,1,1,1,98.41608948639916,49.618078353448816,9.494150638241917,94.6893055332782,92.9635521309055
1983-04-01,0.0,0.0,0.0,0.02,8.2925,8.212,8.296000000000001,98.8,48.4483,10.4,2.492105541772344,10.2,92.7,100.455987704109,89.1,1983,2,4,32340.0,48.40291280672893,98.7861567807004,10.207908454657135,0,0,0,0,0,1,1,1,1,98.75276937681562,49.7881989061381,9.445049903844675,94.28756089927897,92.67758017103024
1983-05-01,0.0,0.0,0.1,0.0,8.225238095238096,8.191904761904762,8.218571428571428,99.2,48.747,10.38,2.5477082681456995,10.1,92.6,101.024250512037,93.3,1983,2,5,32528.666666666668,48.73359212147572,99.04829623573316,10.226410655821342,0,0,0,0,0,1,0,1,1,99.09718990505425,49.95019875987623,9.414582530056324,93.94816650183972,92.75807478293882
1983-06-01,0.0,0.0,0.0,0.0,8.871818181818183,8.792272727272728,8.887272727272729,99.4,49.0434,10.85,2.572261589418141,10.1,92.6,101.510519568416,92.2,1983,2,6,32717.333333333332,49.091532324827234,99.35655400649262,9.805168718597228,0,0,0,0,0,0,0,0,0,99.4473092636504,50.088013724014864,9.413538835247452,93.67825962356872,92.91477138050311
1983-07-01,0.0,0.1,0.02,0.0,9.338,9.0805,9.258,99.8,49.7739,11.38,2.5765110439151653,9.4,92.2,101.89831486891,92.8,1983,3,7,32906.0,50.08759112870036,99.81646590586318,9.334817200096607,0,0,0,0,0,0,0,0,0,99.80319792291922,50.2798180883489,9.383777364780322,93.49415283545416,92.2742389612599
1983-08-01,0.1,0.0,0.0,0.0,9.599565217391303,9.343478260869563,9.506521739130434,100.1,50.364,11.85,2.538866618460532,9.5,92.2,102.187881444698,90.9,1983,3,8,33108.333333333336,50.650611186809336,100.17377458857585,9.40504965841702,0,0,0,0,0,0,0,0,0,100.1636998676175,50.60153710112067,9.233765839019204,93.41558546460699,92.3997610394962
1983-09-01,0.0,0.02,0.0,0.02,9.272857142857143,8.995238095238095,9.145238095238096,100.4,51.0937,11.65,2.5759319884103116,9.2,92.3,102.399317020643,89.9,1983,3,9,33310.666666666664,51.141938832962104,100.53551759433358,9.079783529167623,0,0,0,0,0,0,0,0,0,100.52694028594819,50.9561879614605,9.020336693303879,93.45723088773109,92.48403734210294
1983-10-01,0.02,0.0,0.0,0.0,8.977,8.635,8.8335,100.8,51.4902,11.54,2.5770634294708494,8.8,93.1,102.540385660292,89.3,1983,4,10,33513.0,51.41319259012136,100.90758899313957,8.607939986444933,0,0,0,0,0,0,0,0,0,100.89147134613697,51.314962183464495,8.807453696380641,93.61465638469012,92.74086466548911
1983-11-01,0.0,0.0,0.0,0.02,9.082105263157894,8.76421052631579,8.932105263157895,101.1,51.721,11.69,2.5585812107926764,8.5,93.2,102.616558178409,91.1,1983,4,11,33709.666666666664,51.571990529200704,101.25961955432845,8.637409888843845,0,0,0,0,0,0,0,0,0,101.25587242514393,51.673484554998474,8.609263237421153,93.85769004353583,92.97311802324367
1983-12-01,0.0,0.0,0.02,0.0,9.238571428571428,8.996190476190476,9.173809523809524,101.4,51.9769,11.83,2.551967944555696,8.3,94.8,102.62996939705098,94.2,1983,4,12,33906.333333333336,51.92200216919876,101.46086911917314,8.384507956264521,0,0,0,0,0,0,0,0,0,101.61765301468606,52.00308751415009,8.430048581450672,94.14174781214084,94.01329315948692
1984-01-01,0.0,0.0,0.0,0.1,9.072380952380954,8.903333333333332,9.014761904761905,102.1,53.0088,11.67,2.569932337973004,8.0,93.7,102.584990344732,100.1,1984,1,1,34103.0,53.2346101844435,102.08618020807175,8.159185569038428,0,0,0,0,0,0,0,0,0,101.97567887303335,52.27185475878376,8.269988896697258,94.4336868265794,94.02530147354783
1984-02-01,0.0,0.02,0.02,0.1,9.200526315789476,9.087894736842106,9.18421052631579,102.6,53.2486,11.84,2.492063922068351,7.8,95.6,102.471118430267,97.4,1984,1,2,34276.0,52.81963566906881,102.4834735737545,7.928357356116212,0,0,0,0,0,0,0,0,0,102.33068589937,52.501380238165574,8.12674357444496,94.72504699772014,95.31102119698815
1984-03-01,0.02,0.0,0.0,0.1,9.671818181818182,9.516818181818184,9.655454545454544,102.9,53.5028,12.32,2.4928769344535664,7.8,96.1,102.281300746119,101.0,1984,1,3,34449.0,53.15150006771973,102.8542733969209,7.88611865804517,0,0,0,0,0,0,0,0,0,102.68284050229578,52.721103556310595,7.997825462785708,95.01172707665722,96.34175464328091
1984-04-01,0.0,0.02,0.1,0.12,9.947,9.694,9.8405,103.3,53.8233,12.63,2.4929478333427664,7.7,96.1,102.024215476034,96.1,1984,2,4,34622.0,53.8326468719495,103.20384294142379,7.710979112582287,0,0,0,0,0,0,0,0,0,103.03070862900464,52.940221885860936,7.881535765098016,95.28850360200042,96.22164548548204
1984-05-01,0.02,0.0,0.1,0.04,10.573636363636364,9.834090909090907,10.306363636363637,103.5,54.1104,13.41,2.4844925741364094,7.4,96.1,101.728547091344,98.1,1984,2,5,34705.0,54.16092684728653,103.3982404632574,7.437420867806654,0,0,0,0,0,0,0,0,1,103.37337283319003,53.15816914520617,7.777086767439741,95.54166470506433,96.22577119215225
1984-06-01,0.0,0.1,0.1,0.2,10.927142857142858,9.868095238095238,10.505238095238097,103.7,54.3075,13.56,2.458836033601676,7.2,96.1,101.418373184601,95.5,1984,2,6,34788.0,54.40457637182719,103.69867857215841,6.93118355938748,0,0,0,0,0,1,0,1,1,103.71086039792777,53.372760229167476,7.68417550208381,95.75000062764768,96.34029491271278
1984-07-01,0.1,0.1,0.12,0.2,10.889047619047618,10.115238095238094,10.524761904761906,104.1,54.4587,13.36,2.4414949609696417,7.5,96.2,101.125780282385,96.6,1984,3,7,34871.0,54.83132706021987,104.0727344064076,7.43312534515865,0,0,0,0,0,1,0,0,1,104.04301727789574,53.58664328605634,7.602619200313037,95.89701621017942,96.34920586538402
1984-08-01,0.1,0.1,0.04,0.06,10.711304347826088,10.466521739130432,10.610869565217392,104.4,54.5239,12.72,2.540618091259991,7.5,96.4,100.869902479887,99.1,1984,3,8,34938.0,54.818668388304864,104.40877403304789,7.455043306916722,0,0,0,0,0,1,0,1,0,104.36957863494042,53.802530130748735,7.530937804355001,95.97281989391864,96.44806801704453
1984-09-01,0.1,0.12,0.2,0.04,10.512631578947367,10.368947368421052,10.466842105263158,104.7,54.3696,12.52,2.562326242257813,7.3,96.2,100.66780352576,100.9,1984,3,9,35005.0,54.3590299790188,104.72808536256598,7.26165300864956,0,0,0,0,0,1,0,1,0,104.6903960603552,54.011199975647806,7.468010837106816,95.97202779194,96.21430768185132
1984-10-01,0.12,0.04,0.2,0.12,9.92909090909091,9.736363636363636,9.865909090909092,105.1,54.3474,12.16,2.554239197681232,7.4,96.4,100.526079316648,96.3,1984,4,10,35072.0,54.35778928266664,105.04663637187052,7.337747730145437,0,0,0,0,0,0,0,0,0,105.00550966105159,54.19101693406416,7.4151640877360006,95.89526701560595,96.29059160747092
1984-11-01,0.04,0.2,0.06,0.04,9.00842105263158,8.608421052631579,8.810526315789474,105.3,54.529,11.57,2.565444320000948,7.2,96.3,100.430714896969,95.7,1984,4,11,35163.333333333336,54.52197983164669,105.44604202223634,7.291611833135604,0,0,0,0,0,0,0,0,0,105.31537312150853,54.328329716050035,7.37262309402036,95.75015641597562,96.43319507590773
1984-12-01,0.2,0.2,0.04,0.38,8.595,8.056999999999999,8.284,105.5,54.5556,11.5,2.549582483883669,7.3,96.4,100.360045837591,92.9,1984,4,12,35254.666666666664,54.46131033868923,105.6828110567937,7.3663709406324855,0,0,0,0,0,0,0,0,0,105.62074546052654,54.42725937362547,7.3392578234142,95.54988594398623,95.96524936858235
1985-01-01,0.2,0.06,0.12,0.26,8.327142857142857,7.756190476190476,8.002857142857144,105.7,54.527,11.38,2.6078422666461143,7.3,96.3,100.30546211801,96.0,1985,1,1,35346.0,54.44211532209713,105.77609034588737,7.444418486535208,0,0,0,0,0,0,0,0,0,105.92213068033217,54.489779874044366,7.312885070389137,95.3097869260041,96.53097049928535
1985-02-01,0.06,0.04,0.04,0.02,8.563333333333333,8.265,8.393333333333333,106.3,54.6871,11.51,2.6795493980148404,7.2,96.3,100.254043804268,93.7,1985,1,2,35424.666666666664,54.33567131140281,106.21475394640375,7.283960688758403,0,0,0,0,0,0,0,0,0,106.21993585539892,54.535150084508366,7.290530889196643,95.03796449599528,95.93102142491695
1985-03-01,0.04,0.12,0.38,0.0,9.058095238095238,8.516666666666666,8.899047619047618,106.8,54.7673,11.86,2.6694366194420356,7.2,94.3,100.211836281387,93.7,1985,1,3,35503.333333333336,54.5147757613362,106.65568578504424,7.227388030451913,0,0,0,0,0,0,0,0,0,106.51400952779015,54.57712619256406,7.269007108460221,94.73435709827532,94.54269084461615
1985-04-01,0.12,0.04,0.26,0.18,8.443809523809524,7.946666666666666,8.233333333333334,107.0,54.6467,11.43,2.67867113806601,7.3,94.4,100.177869086143,94.6,1985,2,4,35582.0,54.653887467749655,106.91709427068116,7.314358794756864,0,0,0,0,0,0,0,0,0,106.8039881738828,54.62002713584628,7.24672505340867,94.39858406148603,94.55003958052743
1985-05-01,0.04,0.38,0.02,0.06,7.8536363636363635,7.479545454545455,7.649090909090909,107.2,54.7396,10.85,2.7075807163654564,7.2,94.2,100.14768166116,91.8,1985,2,5,35732.333333333336,54.71467963112435,107.18167776373951,7.240726324153789,0,0,0,0,0,0,0,0,0,107.0875139241045,54.664970865261054,7.224447349885093,94.03320740614974,94.30380987305166
1985-06-01,0.38,0.26,0.0,0.02,7.2705,6.954000000000001,7.093500000000001,107.5,54.711,10.16,2.738245404526285,7.4,93.2,100.121685607176,96.5,1985,2,6,35882.666666666664,54.809066029264336,107.45964658743316,7.1384171873865,0,0,0,0,0,0,0,0,0,107.35165244648684,54.71062671093642,7.203201290161383,93.6452569483953,93.33365850734273
1985-07-01,0.26,0.02,0.18,0.08,7.312727272727272,7.082727272727272,7.194999999999999,107.7,54.4365,10.31,2.7632361269120085,7.4,93.2,100.089942867117,94.0,1985,3,7,36033.0,54.76441955684975,107.67814168856579,7.345939434478052,0,0,0,0,0,0,0,0,0,107.57857947584785,54.75532260312695,7.183721028268322,93.24521848913025,93.0870189917348
1985-08-01,0.02,0.0,0.06,0.32,7.481363636363636,7.135,7.318181818181818,107.9,54.6121,10.33,2.732835695570521,7.1,93.2,100.061472901643,92.4,1985,3,8,36092.0,54.864698620458775,107.90202357480895,7.109320789094344,0,0,0,0,0,0,0,0,0,107.76340083048882,54.79804356841443,7.166448506192435,92.84706440570929,92.9014236892855
1985-09-01,0.0,0.18,0.02,0.24,7.503157894736842,7.099473684210525,7.265263157894736,108.1,54.8147,10.37,2.7028709911218662,7.1,92.9,100.041359169596,92.1,1985,3,9,36151.0,54.82881886323195,108.08345817134564,7.10514999450134,0,0,0,0,0,0,0,0,0,107.92586882914281,54.83824904726029,7.151241312925775,92.46639062071516,92.57628508993906
1985-10-01,0.18,0.06,0.08,0.12,7.447727272727272,7.161363636363637,7.330454545454546,108.5,54.6228,10.24,2.714514057513755,7.1,92.1,100.035820250031,88.4,1985,4,10,36210.0,54.7099193054062,108.42820805513986,7.051310092647279,0,0,0,0,0,0,0,0,0,108.08667548317742,54.87653261456692,7.137173554863896,92.11236906023125,92.19163765033349
1985-11-01,0.06,0.02,0.32,0.06,7.333157894736843,7.237368421052631,7.301052631578948,109.0,54.8123,9.78,2.789941137695282,7.0,91.0,100.051030638947,90.9,1985,4,11,36298.666666666664,54.834441189679715,109.14107397081654,7.055366150416119,0,0,0,0,0,0,0,0,0,108.250717848729,54.91307982441732,7.123344361168943,91.78748636160795,91.33418787108072
1985-12-01,0.02,0.08,0.24,0.2,7.157619047619048,7.099523809523809,7.135714285714285,109.5,55.3553,9.26,2.8510265415519136,7.0,90.9,100.082812663026,93.9,1985,4,12,36387.333333333336,55.160130038928536,109.7007566604718,7.081100753722695,0,0,0,0,0,0,0,0,0,108.41544820140327,54.948612293567905,7.109343925320345,91.49159290059976,90.89022460817183
1986-01-01,0.08,0.32,0.12,0.0,7.206190476190477,7.073809523809524,7.164761904761905,109.9,55.6453,9.19,2.8601844174329174,6.7,90.6,100.109005091175,95.6,1986,1,1,36476.0,55.41543063129819,109.99588709120424,6.803904586467804,0,0,0,0,0,0,0,0,0,108.57893962849333,54.985145029657396,7.0948966277251415,91.22384668178407,90.70717939403875
1986-02-01,0.32,0.24,0.06,0.08,7.105263157894737,7.064210526315789,7.109473684210527,109.7,55.2634,8.7,2.9278051160257585,7.2,90.3,100.117669437934,95.9,1986,1,2,36505.0,55.04930007311161,109.67449458155558,7.194597968942979,0,0,0,0,0,0,0,0,0,108.74177492655785,55.02539886198753,7.080105596026131,90.98594860133747,90.12198200908388
1986-03-01,0.24,0.12,0.2,0.02,6.589,6.5605,6.571,109.1,54.8728,7.78,3.0052706596599985,7.2,90.1,100.109514199535,95.1,1986,1,3,36534.0,54.836448479042296,108.97119551587396,7.145417669413465,0,0,0,0,0,0,0,0,0,108.90465485658973,55.07121446464778,7.064421751264179,90.78272456823422,90.49581362652756
1986-04-01,0.12,0.06,0.0,0.14,6.0622727272727275,6.056363636363637,6.078636363636363,108.7,54.935,7.3,3.038012628865532,7.1,90.0,100.093513122712,96.2,1986,2,4,36563.0,54.986477182918996,108.64427305798226,7.128513440649891,0,0,0,0,0,0,0,0,1,109.06587009778652,55.12325905303253,7.046633430833595,90.61608317030074,90.29206199192353
1986-05-01,0.06,0.2,0.08,0.06,6.245238095238095,6.15,6.185714285714286,109.0,55.0399,7.71,3.038932746945682,7.2,90.1,100.075247826645,94.8,1986,2,5,36649.333333333336,55.070996331407365,109.02040762443143,7.1649907166032545,0,0,0,0,0,0,0,0,0,109.22402256191411,55.185852413736434,7.025605057578811,90.48539638494894,90.32392442708739
1986-06-01,0.2,0.0,0.02,0.04,6.317619047619047,6.2090476190476185,6.267142857142856,109.4,54.826,7.8,3.0723551739727815,7.2,90.6,100.043317241824,99.3,1986,2,6,36735.666666666664,54.972162111805886,109.32856842728435,7.074215086901423,0,0,0,0,0,0,0,0,0,109.39352266771776,55.26475709226796,7.000369101088191,90.39134474023491,90.71772851037004
1986-07-01,0.0,0.08,0.14,0.66,5.9,5.828636363636363,5.86090909090909,109.5,55.167,7.3,3.0482390550243927,7.0,90.5,99.994253418259,97.7,1986,3,7,36822.0,55.35880677820488,109.47344313606627,6.967241192487256,0,0,0,0,0,0,0,0,0,109.60527192992723,55.36517515799808,6.968722877362827,90.33175533926237,89.89989530368878
1986-08-01,0.08,0.02,0.06,0.02,5.599047619047619,5.527142857142857,5.552380952380952,109.6,55.0726,7.17,3.0733175980289658,6.9,90.5,99.9431114955602,94.9,1986,3,8,36858.333333333336,55.24614995941445,109.56429334677509,6.926715924345954,0,0,0,0,0,0,0,0,1,109.86902861854237,55.490374769436166,6.928781271487862,90.3016448338433,89.73553821682651
1986-09-01,0.02,0.14,0.04,0.02,5.452857142857143,5.20952380952381,5.351428571428571,110.0,55.2237,7.45,3.035977484616011,7.0,90.6,99.8990068473693,91.9,1986,3,9,36894.666666666664,55.32178171397972,109.9272611288702,7.020284102734414,0,0,0,0,0,0,0,0,0,110.16621401752363,55.641386184668185,6.879637395865442,90.29419550737441,89.86643850961586
1986-10-01,0.14,0.06,0.66,0.0,5.405909090909091,5.179545454545455,5.261363636363637,110.2,55.4589,7.43,3.0328049459406636,7.0,89.9,99.8725901694814,95.6,1986,4,10,36931.0,55.529455343842166,110.103854885771,6.931767139306223,0,0,0,0,0,0,0,0,0,110.4794570928801,55.818378173146094,6.821725814084316,90.3024606622323,90.18435149365742
1986-11-01,0.06,0.04,0.02,0.02,5.477222222222222,5.349444444444445,5.414444444444444,110.4,55.6763,7.25,3.07263187274916,6.9,89.8,99.8865395868227,91.4,1986,4,11,36998.0,55.666319164301164,110.50257272431836,6.93667538621664,0,0,0,0,0,0,0,0,0,110.80390981115312,56.02019763805679,6.756412105241003,90.3233040065748,90.37146654772167
1986-12-01,0.04,0.66,0.02,0.0,5.550909090909091,5.528181818181818,5.545454545454546,110.8,56.2078,7.11,3.084794541887903,6.6,90.2,99.96746022564888,89.1,1986,4,12,37065.0,55.936339196218654,110.96979242518492,6.684499014903141,0,0,0,0,0,0,0,0,0,111.13923883817672,56.244070489320315,6.685523920228228,90.36222876333761,90.66686876362088
1987-01-01,0.66,0.02,0.0,0.0,5.4625,5.427,5.438000000000001,111.4,55.9911,7.08,3.168508330319139,6.6,90.1,100.125505217731,90.4,1987,1,1,37132.0,55.72501572596642,111.48261128331168,6.67246363925174,0,0,0,0,0,0,0,0,0,111.48696206925835,56.4884046696254,6.610671532744942,90.45818790015464,90.41560338196834
1987-02-01,0.02,0.02,0.02,0.02,5.626315789473685,5.593684210526316,5.588421052631579,111.8,56.7373,7.25,3.2479646793466777,6.6,90.2,100.337421320714,90.2,1987,1,2,37239.333333333336,56.57126073792236,111.85437703908521,6.567879235515433,0,0,0,0,0,0,0,0,0,111.84920740721581,56.753181342798605,6.532777430475771,90.69355046400675,90.2513562373993
1987-03-01,0.02,0.0,0.0,0.02,5.681363636363636,5.591818181818182,5.604090909090909,112.2,56.8136,7.25,3.300048360890709,6.6,90.2,100.558260244285,90.8,1987,1,3,37346.666666666664,56.82314555717378,112.17427050237296,6.54331354941355,0,0,0,0,0,0,0,0,0,112.22359365285566,57.03857230743441,6.452702491772383,91.11730186770659,90.67018512372304
1987-04-01,0.0,0.02,0.0,0.0,6.093333333333333,5.636190476190476,5.903809523809524,112.7,57.185,8.02,3.2787761687790016,6.3,90.2,100.760045585475,92.8,1987,2,4,37454.0,57.16244201952968,112.65783413849148,6.3654427483771405,0,0,0,0,0,0,0,0,0,112.60824939077615,57.341807556784026,6.371266499561056,91.68950144520142,90.25171390900329
1987-05-01,0.02,0.0,0.02,0.02,6.519499999999999,5.66,6.051,113.0,57.5424,8.61,3.2714404420661647,6.3,90.6,100.926616260442,91.1,1987,2,5,37531.0,57.597650570720084,113.02375502639323,6.253738323616092,0,0,0,0,0,0,0,0,0,112.99910323138707,57.658335926908464,6.289368048093925,92.33908474344882,90.72192115900049
1987-06-01,0.0,0.0,0.02,0.02,6.345,5.668181818181818,5.990454545454545,113.5,57.8502,8.4,3.325818567680829,6.2,91.1,101.04239754048,91.5,1987,2,6,37608.0,57.98799999636471,113.40032562895286,6.163668680745157,0,0,0,0,0,0,0,0,0,113.39004537262295,57.98365262451332,6.208440403595209,93.02307791209218,91.00966284611665
1987-07-01,0.0,0.02,0.0,0.22,6.239545454545455,5.692272727272727,5.761363636363637,113.8,58.2421,8.45,3.3635940502913764,6.1,91.0,101.088513719339,93.7,1987,3,7,37685.0,58.41124005928671,113.74868993458165,6.109731875192469,0,0,0,0,0,0,0,0,0,113.77680991790513,58.31154265762614,6.12982051961619,93.7329529030833,90.19934204682471
1987-08-01,0.02,0.02,0.02,0.02,6.541428571428572,6.036190476190477,6.1519047619047615,114.3,58.6784,8.76,3.4402074584790414,6.0,91.2,101.044065941663,94.4,1987,3,8,37869.333333333336,58.77802374746028,114.26802202982823,5.992267753049725,0,0,0,0,0,0,0,0,0,114.1582526627696,58.636010226989924,6.0546764876546755,94.48570471209433,90.33798754577894
1987-09-01,0.02,0.0,0.02,0.02,7.11047619047619,6.398095238095239,6.638571428571429,114.7,58.9088,9.42,3.396159274122305,5.9,92.6,100.914254198616,93.6,1987,3,9,38053.666666666664,59.10727539271577,114.64151230371769,5.895863246390272,0,0,0,0,0,0,0,0,0,114.5353210555616,58.9522875927977,5.9829791215306685,95.30037315544516,91.76310949645276
1987-10-01,0.0,0.02,0.22,0.06,7.053333333333334,6.133333333333334,6.688095238095237,115.0,59.7008,9.52,3.2211961286425965,6.0,94.2,100.728994336847,89.3,1987,4,10,38238.0,59.78760281181142,114.96674855084682,5.923855165723051,0,0,0,0,0,0,0,0,0,114.91063968173776,59.25692114408911,5.91485876553174,96.18788570668139,94.44639604732566
1987-11-01,0.02,0.02,0.02,0.12,6.501578947368421,5.6947368421052635,6.190526315789474,115.4,59.9956,8.86,3.0374206882895893,5.8,95.7,100.541062223437,83.1,1987,4,11,38278.333333333336,60.01219346183696,115.49642281587779,5.793057123197494,0,0,0,0,0,0,0,0,0,115.28780440779822,59.548154238597995,5.851050030012904,97.15235595046113,96.37985613337487
1987-12-01,0.02,0.22,0.02,0.04,6.685454545454546,5.767727272727273,6.356363636363636,115.6,60.3246,8.99,3.0144253855498,5.7,96.6,100.409165061914,86.8,1987,4,12,38318.666666666664,60.07491236427236,115.76659072247365,5.742820364232581,0,0,0,0,0,0,0,0,0,115.6701268841254,59.82454296049495,5.7920979863486695,98.20580496054284,97.33611507847789
1988-01-01,0.22,0.02,0.06,0.06,6.522105263157894,5.813684210526316,6.253157894736842,116.0,60.309,8.67,3.0697783005044483,5.7,98.7,100.340781941337,90.8,1988,1,1,38359.0,60.122235511375216,116.02454266496352,5.694723106615064,0,0,0,0,0,0,0,0,0,116.05916465056215,60.08349831562917,5.737728285128942,99.36845452661521,99.25336713590356
1988-02-01,0.02,0.02,0.12,0.06,6.2095,5.6605,5.929,116.2,60.6122,8.21,3.1131936535247573,5.7,100.7,100.327441222641,91.6,1988,1,2,38500.0,60.47123267381133,116.29152454855767,5.6941570601668845,0,0,0,0,0,0,0,0,0,116.45515760893426,60.3230354865633,5.687089871624985,100.61731103532227,100.775346356497
1988-03-01,0.02,0.06,0.04,0.08,6.281739130434782,5.70304347826087,5.908260869565217,116.5,60.7452,8.37,3.156818716739048,5.7,101.4,100.357618443972,94.6,1988,1,3,38641.0,60.67785897109687,116.51865597201672,5.7248826588993635,0,0,0,0,0,0,0,0,0,116.85771614435411,60.542704253599446,5.6395329801716665,101.86230409946029,101.80450286909914
1988-04-01,0.06,0.12,0.06,0.0,6.5575,5.907,6.2090000000000005,117.2,61.108,8.72,3.1438883890151943,5.4,105.6,100.416639119779,91.2,1988,2,4,38782.0,61.00963513448112,117.09193004737442,5.477769386923715,0,0,0,0,0,0,0,0,0,117.26550018059838,60.74253755141229,5.59490229048641,103.03454193656516,105.49164201843523
1988-05-01,0.12,0.04,0.06,0.02,6.903809523809524,6.257142857142857,6.561428571428571,117.5,60.9843,9.09,3.1118554299202095,5.6,106.3,100.491565405718,94.8,1988,2,5,38824.0,61.030157147271495,117.48687244565114,5.585923199371649,0,0,0,0,0,0,0,0,0,117.67802663677124,60.92111720142422,5.5526367980849285,104.12505958635913,106.46619831423979
1988-06-01,0.04,0.06,0.08,0.02,6.986818181818182,6.459545454545454,6.707272727272727,118.0,61.1615,8.92,3.1824153834845315,5.4,107.6,100.560943150084,94.7,1988,2,6,38866.0,61.2297884516707,117.87072925878374,5.391759925510665,0,0,0,0,0,0,0,0,0,118.0967494551746,61.07807735427752,5.512156669727774,105.15549586436047,107.57571088662331
